Channel,Frequency,Value,Label
CP4,22,19.853321122312366,right
CP4,23,18.559402281246417,right
CP4,24,18.235693469025495,right
CP4,25,18.295463188844675,right
CP4,26,18.391508538182173,right
CP4,27,18.735799157663553,right
CP4,28,18.380310772218436,right
CP4,29,17.623032136555747,right
CP4,30,17.814093075118457,right
CP4,31,17.92539775062614,right
CP4,32,19.14655992561651,right
CP4,33,20.057121527468574,right
CP4,34,20.053632086176364,right
CP4,35,20.229611066911268,right
CP4,36,19.0304689909693,right
CP4,37,18.6054280726131,right
CP4,38,18.788038497976764,right
CP4,39,18.423209345985327,right
CP4,40,15.753843406108526,right
CP4,41,15.03275449483258,right
CP4,42,14.34793564108138,right
CP4,43,14.72916373265732,right
CP4,44,14.84576840001054,right
CP4,45,14.755045681181763,right
CP4,46,14.185860570296505,right
CP4,47,13.967991112441567,right
CP4,48,13.685689084617007,right
CP4,49,14.367131725457227,right
CP4,50,12.417160454506725,right
CP4,51,13.124324471114146,right
CP4,52,13.174796561244175,right
CP4,53,12.966076451141067,right
CP4,54,14.267343890669213,right
CP4,55,14.08862677041844,right
CP4,56,14.19448325319369,right
CP4,57,13.443324786101641,right
CP3,0,36.76207258075792,right
CP3,1,37.23511546026487,right
CP3,2,35.87215127863129,right
CP3,3,35.73363322548097,right
CP3,4,34.842569342996185,right
CP3,5,34.78545464376534,right
CP3,6,33.81633202033302,right
CP3,7,34.58605430957289,right
CP3,8,33.224364527467344,right
CP3,9,33.34181398860925,right
CP3,10,33.25548197190223,right
CP3,11,32.70160116556693,right
CP3,12,32.745929303017974,right
CP3,13,33.11588394220971,right
CP3,14,32.40160597763904,right
CP3,15,31.968453727240043,right
CP3,16,31.70076080201833,right
CP3,17,31.362222827097277,right
CP3,18,30.13192968839006,right
CP3,19,29.196866722963108,right
CP3,20,29.36805323558165,right
CP3,21,29.474783855333765,right
CP3,22,28.376242970316447,right
CP3,23,27.907438581372674,right
CP3,24,28.76456825435966,right
CP3,25,29.27177791071905,right
CP3,26,29.673687271317245,right
CP3,27,29.054619250099478,right
CP3,28,29.636466649913725,right
CP3,29,29.176059985508488,right
CP3,30,29.079601948715098,right
CP3,31,27.927211283360766,right
CP3,32,28.756722893379095,right
CP3,33,27.547470411090075,right
CP3,34,27.262273472274003,right
CP3,35,26.67224264468084,right
CP3,36,28.55236722019135,right
CP3,37,28.45722133776267,right
CP3,38,28.892344189696995,right
CP3,39,28.504180618688967,right
CP3,40,26.938842850004683,right
CP3,41,28.04194430149716,right
CP3,42,27.04450566124972,right
CP3,43,26.289760512739818,right
CP3,44,29.486776107051522,right
CP3,45,29.507451418749035,right
CP3,46,31.138636716952462,right
CP3,47,30.550588204429133,right
CP3,48,31.06018618701299,right
CP3,49,30.759854521628796,right
CP3,50,30.404089889735737,right
CP3,51,30.282825203299005,right
CP3,52,28.93978301457494,right
CP3,53,26.89627057257812,right
CP3,54,28.45967750272714,right
CP3,55,28.175456329478486,right
CP3,56,29.19223492100997,right
CP3,57,30.317573782757705,right
C3,0,32.807465311194775,right
C3,1,32.72559899818191,right
C3,2,32.003828714770265,right
C3,3,30.697985303484575,right
C3,4,28.063339561144737,right
C3,5,27.748194762451682,right
C3,6,28.24429096237154,right
C3,7,29.07367725443503,right
C3,8,28.421019625210008,right
C3,9,28.431551865037072,right
C3,10,26.696651961938286,right
C3,11,24.91699688571115,right
C3,12,25.65701496114473,right
C3,13,26.601046845463557,right
C3,14,26.537514680167295,right
C3,15,26.381916224415136,right
C3,16,26.60100244050959,right
C3,17,26.402789700940666,right
C3,18,26.559241768205336,right
C3,19,26.643809411275626,right
C3,20,24.026798532877983,right
C3,21,19.717911914529708,right
C3,22,19.588630530006522,right
C3,23,18.577304398746644,right
C3,24,20.410923710708513,right
C3,25,19.584411355743313,right
C3,26,18.614038060348747,right
C3,27,17.878469053249553,right
C3,28,18.82899682461705,right
C3,29,17.428176503508766,right
C3,30,18.142431615101792,right
C3,31,19.6847394777718,right
C3,32,20.328180994251777,right
C3,33,20.878532343664574,right
C3,34,21.111371550622504,right
C3,35,20.801413797675675,right
C3,36,21.701243681656695,right
C3,37,20.970109821102263,right
C3,38,20.55564056722822,right
C3,39,21.161441254873836,right
C3,40,20.549324168752342,right
C3,41,20.370606936468974,right
C3,42,19.689741460475016,right
C3,43,20.89206882355321,right
C3,44,19.40356788523668,right
C3,45,19.574643969880754,right
C3,46,17.812101306718617,right
C3,47,18.51422453280153,right
C3,48,18.793149946286455,right
C3,49,18.22212431016759,right
C3,50,17.85926221564694,right
C3,51,16.754286567354043,right
C3,52,17.843445689796106,right
C3,53,17.59002251461397,right
C3,54,17.039711690300358,right
C3,55,17.520071621551534,right
C3,56,17.205173543869027,right
C3,57,15.875075900376975,right
F5,0,28.328489119465566,right
F5,1,28.46823850299518,right
F5,2,27.943881563674672,right
F5,3,27.944342156100163,right
F5,4,26.3335746220112,right
F5,5,25.18352553794942,right
F5,6,25.305644092070104,right
F5,7,26.18972109530609,right
F5,8,26.616457559411202,right
F5,9,25.868239133511107,right
F5,10,25.7071059204906,right
F5,11,24.23694297105984,right
F5,12,25.75773795740837,right
F5,13,26.002946143175674,right
F5,14,26.559165158249872,right
F5,15,25.601163513778484,right
F5,16,26.232348411964562,right
F5,17,26.949390415956216,right
F5,18,26.817503671840946,right
F5,19,27.05003977376499,right
F5,20,25.416796090497343,right
F5,21,24.87853617789294,right
F5,22,24.055334617327645,right
F5,23,24.29752354094418,right
F5,24,24.70101750039037,right
F5,25,22.94907229872006,right
F5,26,21.96627225805895,right
F5,27,23.756124230161028,right
F5,28,24.37285337748369,right
F5,29,25.069378134613267,right
F5,30,24.892115272416167,right
F5,31,25.407303174739862,right
F5,32,24.76817617004623,right
F5,33,24.5367236315266,right
F5,34,24.334596210147378,right
F5,35,24.038487334403875,right
F5,36,22.132625682252506,right
F5,37,24.57655152302521,right
F5,38,24.52847813212633,right
F5,39,25.139502173909115,right
F5,40,25.20879962592786,right
F5,41,25.104686435055008,right
F5,42,25.561262416315714,right
F5,43,26.24605019650795,right
F5,44,25.800997048207563,right
F5,45,25.6122389681066,right
F5,46,24.700976039035826,right
F5,47,26.05330224756363,right
F5,48,25.78145914793516,right
F5,49,25.368745491985823,right
F5,50,26.222141812878252,right
F5,51,25.37847236351922,right
F5,52,26.008845660437032,right
F5,53,26.18664013673532,right
F5,54,25.492527840685696,right
F5,55,25.633978562156,right
F5,56,26.181562520604444,right
F5,57,25.59099073507849,right
PO3,0,31.24465026604043,right
PO3,1,31.589600339546536,right
PO3,2,31.780169778348824,right
PO3,3,30.705690876293254,right
PO3,4,29.883950585716793,right
PO3,5,30.698525821062322,right
PO3,6,31.039479210778318,right
PO3,7,30.905340089949654,right
PO3,8,30.078048039158098,right
PO3,9,29.926666569440016,right
PO3,10,28.316826294149408,right
PO3,11,28.161412692862314,right
PO3,12,27.32544980854388,right
PO3,13,26.49863507286927,right
PO3,14,25.71684913327352,right
PO3,15,24.822170038743728,right
PO3,16,25.628186323369093,right
PO3,17,26.49173696168685,right
PO3,18,26.77855920937111,right
PO3,19,26.127155878315122,right
PO3,20,26.24780293098435,right
PO3,21,26.30153906329283,right
PO3,22,26.347729827225788,right
PO3,23,25.171848956666967,right
PO3,24,24.480022650094075,right
PO3,25,24.683732149068472,right
PO3,26,24.641344377485165,right
PO3,27,24.1167316895803,right
PO3,28,24.389598633268946,right
PO3,29,24.517603333594444,right
PO3,30,23.326888406192904,right
PO3,31,24.814686242200665,right
PO3,32,23.471906247419476,right
PO3,33,25.353417581198467,right
PO3,34,25.421712111627002,right
PO3,35,25.76212816769406,right
PO3,36,25.629494045486144,right
PO3,37,26.428529943429446,right
PO3,38,26.536348376834283,right
PO3,39,26.516454940436873,right
PO3,40,26.61655645281535,right
PO3,41,25.458012423395115,right
PO3,42,25.601776842402693,right
PO3,43,25.551712888823207,right
PO3,44,25.018440160016734,right
PO3,45,24.465863092850768,right
PO3,46,25.008800532056274,right
PO3,47,26.004578208077515,right
PO3,48,26.280571213804773,right
PO3,49,26.486004809447998,right
PO3,50,26.6085606545834,right
PO3,51,26.732406124472323,right
PO3,52,26.55852255587151,right
PO3,53,26.926817946731948,right
PO3,54,26.047087928014637,right
PO3,55,26.27372598478288,right
PO3,56,26.667151867000317,right
PO3,57,25.710911774723357,right
PO4,0,25.94118881093721,right
PO4,1,27.54152862212393,right
PO4,2,26.803067967232277,right
PO4,3,25.88270674918736,right
PO4,4,26.240695465319952,right
PO4,5,26.656121301416643,right
PO4,6,26.45616627422178,right
PO4,7,26.585202629157795,right
PO4,8,25.46804973360426,right
PO4,9,25.88677640018338,right
PO4,10,24.84247091823702,right
PO4,11,25.489756488458504,right
PO4,12,27.035094839548574,right
PO4,13,29.817993572496462,right
PO4,14,29.749041896297914,right
PO4,15,29.296475388019534,right
PO4,16,29.321159015693958,right
PO4,17,29.5739699188106,right
PO4,18,29.538445360244957,right
PO4,19,28.619051967629936,right
PO4,20,26.44169108048301,right
PO4,21,23.632362467806615,right
PO4,22,23.82767761026762,right
PO4,23,23.502544505018093,right
PO4,24,22.97917210932924,right
PO4,25,23.801785535857828,right
PO4,26,25.423290930980272,right
PO4,27,25.316165339460234,right
PO4,28,25.48980833459856,right
PO4,29,25.78618147373692,right
PO4,30,24.636811621999826,right
PO4,31,24.821412269640277,right
PO4,32,24.3571522217086,right
PO4,33,25.858498207127106,right
PO4,34,25.701209109972304,right
PO4,35,26.053095370406393,right
PO4,36,26.445889705798677,right
PO4,37,26.789129309776428,right
PO4,38,27.394839655668676,right
PO4,39,27.191459920536047,right
PO4,40,27.07949988165208,right
PO4,41,25.573426844284274,right
PO4,42,25.847009551069394,right
PO4,43,25.239740937931533,right
PO4,44,24.966369670209545,right
PO4,45,24.67121484089644,right
PO4,46,24.781444983024837,right
PO4,47,25.266508712309697,right
PO4,48,25.5911006902789,right
PO4,49,25.427440003878917,right
PO4,50,25.640411240519413,right
PO4,51,25.965029375663235,right
PO4,52,25.93171111554479,right
PO4,53,26.52182881823444,right
PO4,54,26.204415513396974,right
PO4,55,26.508967911686025,right
PO4,56,26.488793581673598,right
PO4,57,25.498287274479765,right
F6,0,31.44082569925785,right
F6,1,31.977285187620346,right
F6,2,31.979980875023195,right
F6,3,29.023052730396866,right
F6,4,27.964389301609888,right
F6,5,27.851276632252933,right
F6,6,26.52171755766496,right
F6,7,27.05960785225271,right
F6,8,26.91609061806668,right
F6,9,25.026640539465706,right
F6,10,21.33359347418857,right
F6,11,21.765170974728655,right
F6,12,24.947654745622,right
F6,13,26.83655572653603,right
F6,14,26.592106731660564,right
F6,15,27.223033818634757,right
F6,16,27.04113045509882,right
F6,17,27.046568543417514,right
F6,18,27.288083243438393,right
F6,19,26.75715575944233,right
F6,20,21.435457542277206,right
F6,21,23.112634240620995,right
F6,22,22.91354223413018,right
F6,23,23.957739850750844,right
F6,24,23.85592292153664,right
F6,25,23.834312402105912,right
F6,26,23.41055447456076,right
F6,27,24.286136256408657,right
F6,28,24.051096866118215,right
F6,29,24.077017423697175,right
F6,30,23.874016527962482,right
F6,31,24.67569113112563,right
F6,32,25.20214802949345,right
F6,33,25.17579640363007,right
F6,34,24.762471434277266,right
F6,35,23.827808737972468,right
F6,36,23.826119827985753,right
F6,37,23.83373043011391,right
F6,38,24.356091069700064,right
F6,39,24.621827367900615,right
F6,40,23.957463260281415,right
F6,41,24.279554921796745,right
F6,42,25.12335095777547,right
F6,43,25.471145253580136,right
F6,44,25.065436809492304,right
F6,45,25.233293373677498,right
F6,46,24.998355976711373,right
F6,47,25.706654362108587,right
F6,48,25.81551228779018,right
F6,49,26.06693342214665,right
F6,50,25.96204594510278,right
F6,51,26.257233791069872,right
F6,52,26.601326323989642,right
F6,53,25.906024933260113,right
F6,54,25.45379766967981,right
F6,55,26.331885668484148,right
F6,56,25.64382879638124,right
F6,57,25.786211394842617,right
CP4,0,25.26912042144851,right
CP4,1,26.984832490203594,right
CP4,2,26.920530389504506,right
CP4,3,25.557564849632335,right
CP4,4,25.557864646797633,right
CP4,5,25.383947953988155,right
CP4,6,25.960295277282338,right
CP4,7,26.000105748378964,right
CP4,8,25.104727818498777,right
CP4,9,25.59188192648591,right
CP4,10,25.328630373179173,right
CP4,11,25.99847885541095,right
CP4,12,26.412908075622784,right
CP4,13,27.268974215261288,right
CP4,14,27.575429968826835,right
CP4,15,26.743031470482382,right
CP4,16,26.3540060683785,right
CP4,17,26.079280007032494,right
CP4,18,25.48049500192426,right
CP4,19,25.398354038150227,right
CP4,20,25.081331595456092,right
CP4,21,24.776451181666257,right
CP4,22,24.038097387880654,right
CP4,23,24.8170217515571,right
CP4,24,24.847336614181742,right
CP4,25,25.558210157321962,right
CP4,26,26.011904949989383,right
CP4,27,25.915914072093564,right
CP4,28,26.176209743841362,right
CP4,29,26.123602109882217,right
CP4,30,24.803637803885366,right
CP4,31,25.451662752216578,right
CP4,32,24.23615664444165,right
CP4,33,25.307033060061137,right
CP4,34,25.310336850704203,right
CP4,35,25.352584038134832,right
CP4,36,24.764275813104987,right
CP4,37,25.17351557217055,right
CP4,38,25.365179995171673,right
CP4,39,25.394556271485417,right
CP4,40,25.142534634528175,right
CP4,41,24.302672117515577,right
CP4,42,24.96884035823047,right
CP4,43,24.801181670471657,right
CP4,44,24.191463174289733,right
CP4,45,23.763767866094845,right
CP4,46,24.562502768305528,right
CP4,47,25.565419165782053,right
CP4,48,25.944779885395196,right
CP4,49,25.471953142264635,right
CP4,50,25.912994060676745,right
CP4,51,26.304196250489255,right
CP4,52,26.224108824044194,right
CP4,53,26.745517105902454,right
CP4,54,26.57676305515375,right
CP4,55,26.770038240575765,right
CP4,56,26.726706872480605,right
CP4,57,25.821297615126145,right
CP3,0,38.05789618787709,right
CP3,1,38.17417849619786,right
CP3,2,38.375835569263685,right
CP3,3,36.493206464015095,right
CP3,4,35.15601946532214,right
CP3,5,34.97691319218347,right
CP3,6,35.68210131061898,right
CP3,7,35.0502014044053,right
CP3,8,34.9778636936711,right
CP3,9,34.2207771710556,right
CP3,10,34.65655817309238,right
CP3,11,33.29402807811183,right
CP3,12,33.58550671886784,right
CP3,13,34.3490565816142,right
CP3,14,33.99367168489219,right
CP3,15,34.11077361772073,right
CP3,16,33.76762051720854,right
CP3,17,33.289504450379496,right
CP3,18,33.133598076571,right
CP3,19,33.76873023497647,right
CP3,20,31.380254928612693,right
CP3,21,31.142869322774015,right
CP3,22,31.611791163921854,right
CP3,23,31.634431310212197,right
CP3,24,31.0847781558251,right
CP3,25,30.73676719046732,right
CP3,26,32.44854372339751,right
CP3,27,31.207696916057415,right
CP3,28,31.41800897466617,right
CP3,29,30.58538091248501,right
CP3,30,30.96494012658463,right
CP3,31,31.01181825179117,right
CP3,32,30.841509212693584,right
CP3,33,29.448629364483303,right
CP3,34,27.992814043659507,right
CP3,35,27.654917660153664,right
CP3,36,30.27369072667385,right
CP3,37,30.610469550520058,right
CP3,38,31.584127456950874,right
CP3,39,31.404248517639594,right
CP3,40,31.672783975186274,right
CP3,41,31.423873320455353,right
CP3,42,30.873678981586327,right
CP3,43,32.2115713052839,right
CP3,44,31.796844938360856,right
CP3,45,30.221417129309952,right
CP3,46,30.641694498407578,right
CP3,47,29.867552779787424,right
CP3,48,30.015296893642514,right
CP3,49,29.64973022614624,right
CP3,50,29.085204807342016,right
CP3,51,28.8233036651928,right
CP3,52,28.042103972681417,right
CP3,53,28.37788778439532,right
CP3,54,28.96669667863293,right
CP3,55,29.295011353130075,right
CP3,56,27.66028400632512,right
CP3,57,29.534919730084322,right
C3,0,30.573987614343444,right
C3,1,30.683677068542075,right
C3,2,30.841036201960197,right
C3,3,30.199991126524676,right
C3,4,29.501799074549908,right
C3,5,28.374863307009072,right
C3,6,27.071396223542244,right
C3,7,26.5515420231001,right
C3,8,26.535998229731366,right
C3,9,25.03439192835634,right
C3,10,26.284873294258055,right
C3,11,24.886755214931775,right
C3,12,25.424415265016474,right
C3,13,24.68690597575968,right
C3,14,26.776593475153,right
C3,15,26.466302679151717,right
C3,16,27.068526747728207,right
C3,17,26.560230792064434,right
C3,18,24.99466146080995,right
C3,19,25.42369125414175,right
C3,20,24.498454009439396,right
C3,21,20.9627194255024,right
C3,22,21.945578305291676,right
C3,23,21.20260197914226,right
C3,24,22.155491295025705,right
C3,25,22.486839490648475,right
C3,26,22.756005833861543,right
C3,27,22.30549684134981,right
C3,28,23.094644877156437,right
C3,29,22.2424257932273,right
C3,30,22.559623157219256,right
C3,31,24.076853963928396,right
C3,32,23.763869851232403,right
C3,33,22.91542674919222,right
C3,34,22.290480663863338,right
C3,35,23.033590407300846,right
C3,36,23.639031412219627,right
C3,37,24.836837045108272,right
C3,38,24.887900668615913,right
C3,39,24.760307300071585,right
C3,40,24.896595139952723,right
C3,41,25.185623600384204,right
C3,42,25.62390513776721,right
C3,43,25.107338600586125,right
C3,44,24.278773740720183,right
C3,45,22.91186146139013,right
C3,46,23.002641198905046,right
C3,47,23.79495325266288,right
C3,48,24.45718460329192,right
C3,49,23.507497941093398,right
C3,50,23.826808264730985,right
C3,51,25.408447902373087,right
C3,52,25.190179122929198,right
C3,53,25.22322436573253,right
C3,54,24.912852149363548,right
C3,55,24.950070793624786,right
C3,56,24.14092471279638,right
C3,57,24.262588746499596,right
F5,0,30.954118161990326,right
F5,1,31.50139707155472,right
F5,2,31.416403381261347,right
F5,3,32.090985828816436,right
F5,4,30.90018415685581,right
F5,5,30.668193654941298,right
F5,6,30.740120390866483,right
F5,7,30.285564417548876,right
F5,8,29.903011730406917,right
F5,9,29.67014861195118,right
F5,10,29.267888798743847,right
F5,11,26.954840110622914,right
F5,12,27.537233739562804,right
F5,13,29.427325867553606,right
F5,14,29.858500463403516,right
F5,15,30.273379117354192,right
F5,16,30.32508589713373,right
F5,17,29.368555991159674,right
F5,18,29.29629100078123,right
F5,19,29.983359138383218,right
F5,20,30.089905460503044,right
F5,21,28.950147576067103,right
F5,22,29.603282048495405,right
F5,23,29.676964915252647,right
F5,24,30.694937468865216,right
F5,25,31.433210184460055,right
F5,26,30.286424929484134,right
F5,27,29.950545484638965,right
F5,28,30.251810919612872,right
F5,29,30.67487586984874,right
F5,30,30.75496273281239,right
F5,31,30.31634412300589,right
F5,32,29.358622874515273,right
F5,33,28.046121056576936,right
F5,34,28.214833066901058,right
F5,35,29.706164359334977,right
F5,36,30.236136833302126,right
F5,37,29.11924572774018,right
F5,38,29.885036002141696,right
F5,39,29.35775835461856,right
F5,40,28.962857320466963,right
F5,41,28.971601734701935,right
F5,42,27.33828749887229,right
F5,43,25.492108530973915,right
F5,44,25.91752607874011,right
F5,45,26.311344211497456,right
F5,46,26.838508971269768,right
F5,47,27.639827119204725,right
F5,48,28.938025141810876,right
F5,49,28.64054746451229,right
F5,50,28.51867658264968,right
F5,51,29.04892240991981,right
F5,52,27.96803211334297,right
F5,53,27.611150595118264,right
F5,54,26.913723112237623,right
F5,55,26.803831026562975,right
F5,56,27.486996038959166,right
F5,57,27.61561028430137,right
PO3,0,30.329218748630048,right
PO3,1,30.805639842158328,right
PO3,2,30.639124108142894,right
PO3,3,30.59830239117624,right
PO3,4,30.50810129065661,right
PO3,5,30.576272051372197,right
PO3,6,31.086882247132827,right
PO3,7,31.041647524621588,right
PO3,8,30.680853281548707,right
PO3,9,30.780286456978576,right
PO3,10,31.621415038104313,right
PO3,11,30.635700057747428,right
PO3,12,31.40777171644418,right
PO3,13,31.442066971002607,right
PO3,14,31.691436587685683,right
PO3,15,31.85843602145425,right
PO3,16,31.809236229946944,right
PO3,17,29.696241319289353,right
PO3,18,29.503607459772635,right
PO3,19,30.404324167350325,right
PO3,20,29.490368752477558,right
PO3,21,29.947691194960374,right
PO3,22,29.98653368863273,right
PO3,23,31.109544620212027,right
PO3,24,31.136843591602087,right
PO3,25,31.735568221861126,right
PO3,26,30.538565682889587,right
PO3,27,28.68495749496337,right
PO3,28,28.569137035204356,right
PO3,29,29.88065345082572,right
PO3,30,29.85442794338521,right
PO3,31,29.942871101919245,right
PO3,32,29.603782257572725,right
PO3,33,29.286282534823656,right
PO3,34,29.17207043832669,right
PO3,35,30.32979195675435,right
PO3,36,30.839468891460303,right
PO3,37,30.195979761014613,right
PO3,38,30.406694782516276,right
PO3,39,30.67092497764769,right
PO3,40,30.064886356417823,right
PO3,41,29.96643762696018,right
PO3,42,29.281625732939503,right
PO3,43,26.343605143301588,right
PO3,44,26.3667080326899,right
PO3,45,27.445114227793994,right
PO3,46,26.989772041966305,right
PO3,47,27.126282290685516,right
PO3,48,29.028892577582802,right
PO3,49,28.378699258618354,right
PO3,50,28.433433759145196,right
PO3,51,29.405115749743263,right
PO3,52,28.31235973153167,right
PO3,53,28.2825569108598,right
PO3,54,27.592385460427266,right
PO3,55,27.849086985577397,right
PO3,56,28.151618438607436,right
PO3,57,28.779223002529545,right
PO4,0,29.606807884069674,right
PO4,1,31.06638492928552,right
PO4,2,31.235526012317422,right
PO4,3,31.526474489962247,right
PO4,4,31.530789198179686,right
PO4,5,31.594174347426964,right
PO4,6,32.16899894865094,right
PO4,7,32.23048180157723,right
PO4,8,31.694341512030846,right
PO4,9,31.264454934462712,right
PO4,10,30.909254856452236,right
PO4,11,29.266729997576437,right
PO4,12,30.058671753750147,right
PO4,13,31.003009849505233,right
PO4,14,30.69516183684423,right
PO4,15,31.37258455069858,right
PO4,16,31.51163858782049,right
PO4,17,29.42470164536764,right
PO4,18,29.141170649769798,right
PO4,19,29.405498056609957,right
PO4,20,29.698288418637397,right
PO4,21,30.074452991540834,right
PO4,22,29.565846690402807,right
PO4,23,30.895837762929204,right
PO4,24,30.805792153097478,right
PO4,25,31.31613537170754,right
PO4,26,30.663439585530607,right
PO4,27,28.65456916746996,right
PO4,28,29.02662436855175,right
PO4,29,30.24581775986757,right
PO4,30,29.800460860112832,right
PO4,31,29.699575860921698,right
PO4,32,29.178065657900003,right
PO4,33,28.988106043249662,right
PO4,34,28.723291419365054,right
PO4,35,28.8881751245097,right
PO4,36,29.5864982303544,right
PO4,37,29.30530210451216,right
PO4,38,29.5354255489711,right
PO4,39,29.631177045536553,right
PO4,40,28.483162893033622,right
PO4,41,28.6553099142818,right
PO4,42,28.16319216345464,right
PO4,43,25.526318331559587,right
PO4,44,25.488649640662764,right
PO4,45,27.30609156428406,right
PO4,46,27.12823530334317,right
PO4,47,27.154254188919985,right
PO4,48,28.855998510435434,right
PO4,49,28.27954338036216,right
PO4,50,28.513431979508734,right
PO4,51,29.28064874206402,right
PO4,52,28.063756931690783,right
PO4,53,27.826917632242495,right
PO4,54,27.165498410104753,right
PO4,55,27.56785952723891,right
PO4,56,27.621138824556596,right
PO4,57,28.185421402170114,right
F6,0,33.076195774839185,right
F6,1,33.103341260244484,right
F6,2,33.00635714825426,right
F6,3,32.814427227296385,right
F6,4,31.99721076788492,right
F6,5,31.382785264418356,right
F6,6,30.734044219295594,right
F6,7,29.942056724164956,right
F6,8,30.393826863676026,right
F6,9,30.31058992000652,right
F6,10,28.580824374193945,right
F6,11,26.471841229878372,right
F6,12,26.98302663044194,right
F6,13,28.39245026529109,right
F6,14,29.353126439008758,right
F6,15,28.80426772411866,right
F6,16,29.363846941416192,right
F6,17,28.19346050594238,right
F6,18,27.854762058528113,right
F6,19,28.874129405883945,right
F6,20,29.15258669257844,right
F6,21,28.244841340044413,right
F6,22,28.51330231155209,right
F6,23,28.931233039699727,right
F6,24,29.671413706142108,right
F6,25,30.265658784978847,right
F6,26,29.5188292837927,right
F6,27,28.950636039270346,right
F6,28,29.24661160908222,right
F6,29,30.157138380729318,right
F6,30,29.573482944322357,right
F6,31,29.315961569549668,right
F6,32,27.974533303590636,right
F6,33,28.396598227928635,right
F6,34,28.506137478765364,right
F6,35,28.860142685617948,right
F6,36,29.01507970540245,right
F6,37,28.41115591586643,right
F6,38,29.315448174847504,right
F6,39,29.362924161690724,right
F6,40,28.23705298118864,right
F6,41,28.41025845644674,right
F6,42,26.817872895414364,right
F6,43,25.300966319777316,right
F6,44,25.15580611805543,right
F6,45,26.97402090089636,right
F6,46,27.013687482626803,right
F6,47,27.040383286730766,right
F6,48,29.244180033886792,right
F6,49,29.068308063107892,right
F6,50,29.146259892547064,right
F6,51,29.617907889344647,right
F6,52,27.977522698117614,right
F6,53,27.37545340925076,right
F6,54,27.419056311728983,right
F6,55,27.71158334879565,right
F6,56,27.523913995806453,right
F6,57,28.145669689599604,right
CP4,0,31.013847111739214,right
CP4,1,31.451542767205,right
CP4,2,31.815608711901348,right
CP4,3,31.600180350700985,right
CP4,4,30.801984066106254,right
CP4,5,30.47199685643262,right
CP4,6,31.104435234271158,right
CP4,7,30.646480913837127,right
CP4,8,30.577912986334574,right
CP4,9,30.2243214574875,right
CP4,10,29.690127582415933,right
CP4,11,28.033722166538126,right
CP4,12,28.428313139176872,right
CP4,13,29.64291360165712,right
CP4,14,30.343564366638603,right
CP4,15,30.41144472841344,right
CP4,16,30.35727726565838,right
CP4,17,28.73722626433905,right
CP4,18,28.296521479890085,right
CP4,19,29.259899575848735,right
CP4,20,29.541936223682107,right
CP4,21,28.34766668042981,right
CP4,22,28.54992918840395,right
CP4,23,29.860474717744182,right
CP4,24,30.21175938389003,right
CP4,25,30.43556450098042,right
CP4,26,29.587140902101506,right
CP4,27,28.533616178731105,right
CP4,28,29.15533030284068,right
CP4,29,30.270311790115855,right
CP4,30,29.62134056038513,right
CP4,31,29.241144036382295,right
CP4,32,28.5261654868793,right
CP4,33,28.669368837925614,right
CP4,34,28.325584003463597,right
CP4,35,29.159774607650434,right
CP4,36,29.882346350798564,right
CP4,37,29.555022634314728,right
CP4,38,29.91596720661589,right
CP4,39,29.868196605262195,right
CP4,40,28.83378910050538,right
CP4,41,29.103195067347837,right
CP4,42,28.2592065882355,right
CP4,43,26.37945849646783,right
CP4,44,26.401870264383223,right
CP4,45,28.03916359138097,right
CP4,46,28.012135821848613,right
CP4,47,28.23303020496595,right
CP4,48,29.881618791706973,right
CP4,49,29.2450511200799,right
CP4,50,29.28330034718547,right
CP4,51,30.04035763997669,right
CP4,52,28.724937666776835,right
CP4,53,28.556162132366655,right
CP4,54,27.775750596556733,right
CP4,55,27.532968569889604,right
CP4,56,27.65701617532279,right
CP4,57,28.160578940086918,right
CP3,0,35.864954520749514,right
CP3,1,35.67690687895501,right
CP3,2,34.383781355101604,right
CP3,3,34.46501130231402,right
CP3,4,34.5904906893911,right
CP3,5,34.79565826471726,right
CP3,6,33.10924841135214,right
CP3,7,30.71199479288707,right
CP3,8,31.25141342183539,right
CP3,9,31.58889666908973,right
CP3,10,30.503503698065195,right
CP3,11,30.990136543186956,right
CP3,12,31.95563558075417,right
CP3,13,32.151699630689585,right
CP3,14,33.51078714438497,right
CP3,15,33.70983520263294,right
CP3,16,33.13983479759479,right
CP3,17,33.49572039074798,right
CP3,18,33.16672137723135,right
CP3,19,33.35015964301543,right
CP3,20,32.33366549311818,right
CP3,21,32.277425204889965,right
CP3,22,32.17448123786502,right
CP3,23,33.3972513259268,right
CP3,24,32.56119780616376,right
CP3,25,32.96661907228708,right
CP3,26,33.207737913913505,right
CP3,27,33.02813534233459,right
CP3,28,33.93210630353479,right
CP3,29,32.53253945024938,right
CP3,30,31.350382794507027,right
CP3,31,32.320287330273445,right
CP3,32,32.2004383977057,right
CP3,33,32.54340600424328,right
CP3,34,32.51944394280261,right
CP3,35,31.650532565067717,right
CP3,36,30.9385219368127,right
CP3,37,32.54129490864966,right
CP3,38,30.743241041926698,right
CP3,39,30.83485294491897,right
CP3,40,30.985783441444674,right
CP3,41,30.013826945259687,right
CP3,42,29.636304211048554,right
CP3,43,30.21052762200977,right
CP3,44,30.24814469448959,right
CP3,45,29.559401357802916,right
CP3,46,30.61827577836482,right
CP3,47,30.93596592980925,right
